developer,año,price,contador
"KOEI TECMO GAMES CO., LTD.",2017.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,1.99,1
"Cavalier Game Studios,Tequila Works",2017.0,19.99,1
Dozen Minds OU,2017.0,0.99,1
PlatinumGames,2017.0,19.99,1
Playtonic Games,2017.0,39.99,1
Playtonic Games,2017.0,3.99,1
Playtonic Games,2017.0,9.99,1
Mad Fellows,2017.0,14.99,1
Point Blank Games,2017.0,19.99,1
"Nippon Ichi Software, Inc.",2017.0,19.99,1
Grey Alien Games,2017.0,6.99,1
Zordix AB,2017.0,29.99,1
Absorb Reality,2017.0,4.99,1
Zeboyd Games,2017.0,14.99,1
BIOSZARD Dev,2017.0,1.99,1
Egodystonic Studios,2017.0,1.99,1
100 Stones Interactive,2017.0,4.99,1
Warfare Studios,2017.0,3.99,1
Dovetail Games,2017.0,39.99,1
Chris Bell - Creative Design Studios,2017.0,29.99,1
Dovetail Games,2017.0,19.99,1
Carenado,2017.0,19.99,1
"IKI STUDIOS, LLC",2017.0,2.99,1
"PadLabs GmbH,Stairport Sceneries",2017.0,24.99,1
Polyraptor Games,2017.0,14.99,1
Ankama Studio,2017.0,0.0,1
Blue Tea Games,2017.0,9.99,1
"Sachonski,Renato Milanesi,Sith",2017.0,7.99,1
Nifty Productions,2017.0,4.99,1
Skyhook Games,2017.0,9.99,1
Skyhook Games,2017.0,9.99,1
Allods Team,2017.0,0.0,1
Allods Team,2017.0,79.99,1
Allods Team,2017.0,14.99,1
Allods Team,2017.0,7.99,1
Allods Team,2017.0,34.99,1
Allods Team,2017.0,0.0,1
Allods Team,2017.0,119.99,1
Crytek,2017.0,34.99,1
Crytek,2017.0,34.99,1
Crytek,2017.0,34.99,1
Crytek,2017.0,34.99,1
Crytek,2017.0,34.99,1
Crytek,2017.0,34.99,1
Ilsanjo,2017.0,14.99,1
Lorraine Studio,2017.0,3.99,1
Hunchback Studio,2017.0,9.99,1
Team Shifty,2017.0,14.99,1
Hunchback Studio,2017.0,2.99,1
Team Shifty,2017.0,4.99,1
SomaSim,2017.0,6.99,1
"Stardock Entertainment,Oxide Games",2017.0,2.99,1
Salty Dog Digital,2017.0,9.99,1
Oneshark,2017.0,8.99,1
Stereo7 Games,2017.0,1.99,1
Jason Godbey,2017.0,3.99,1
Torch60,2017.0,4.99,1
Koth Studo,2017.0,4.99,1
"KADOKAWA,Yoji Ojima,PVGames",2017.0,9.99,1
"KADOKAWA,Yoji Ojima,PVGames",2017.0,4.99,1
"KADOKAWA,Yoji Ojima",2017.0,4.99,1
Murray Atkinson,2017.0,13.99,1
Engage Pixel,2017.0,6.99,1
Reward Hunters,2017.0,4.99,1
Eipix Entertainment,2017.0,9.99,1
Lucas Parise,2017.0,5.99,1
YellowEgg game studios,2017.0,6.99,1
Iceflake Studios,2017.0,1.99,1
Krin Juangbhanich,2017.0,7.99,1
"Beep Games, Inc.",2017.0,14.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,4.99,1
Miryn Innovation,2017.0,10.99,1
Olli-Samuli Lehmus,2017.0,7.99,1
Telltale Games,2017.0,24.99,1
"Double Fine Productions,Shiny Shoe",2017.0,14.99,1
Activision,2000.0,5.99,1
Activision,1993.0,5.99,1
Activision,1996.0,5.99,1
Nihilistic Software,2000.0,5.99,1
Infocom,1989.0,5.99,1
Activision,1997.0,5.99,1
rologfos,2017.0,9.99,1
Galaxy Game Studio,2017.0,0.0,1
Milestone S.r.l.,2017.0,0.0,1
PadLabs GmbH,2017.0,29.99,1
EarthWork Games,2017.0,14.99,1
Lance Kettledas,2017.0,1.99,1
Phenomic,2017.0,4.99,1
First Class Simulations,2017.0,16.99,1
The Young Socratics,2017.0,14.99,1
Sonera Game Studio,2017.0,3.99,1
Kongroth,2017.0,4.99,1
JoyBits Ltd.,2017.0,5.99,1
AlternativaPlatform,2017.0,0.0,1
Angry Mob Games,2017.0,19.99,1
"Black Chicken Studios, inc.",2010.0,15.99,1
Nuclear,2017.0,2.99,1
Reactive Drop Team,2017.0,0.0,1
"Ensemble Studios,Behaviour Interactive,343 Industries",2017.0,19.99,1
Warfare Studios,2017.0,3.99,1
David OReilly,2017.0,6.99,1
The Game Creators,2017.0,39.99,1
Onur Vural and Leigh Christian,2017.0,7.99,1
ERS G Studios,2017.0,9.99,1
Create Something Interesting,2017.0,2.99,1
Nickervision Studios,2017.0,0.99,1
"2D Heroes,Ursa Games",2017.0,0.99,1
Ethan Waite,2017.0,5.99,1
Blender Games,2017.0,0.99,1
Nordcurrent,2017.0,0.0,1
Nordcurrent,2017.0,6.99,1
Lightbulb Crew,2017.0,3.99,1
"QLOC,DIMPS",2017.0,7.99,1
Rat King Entertainment,2016.0,1.99,1
Wisdom Tree,2017.0,7.99,1
"Mokylin Tech. Co.,Ltd",2017.0,0.0,1
Thirsten Studios,2016.0,5.99,1
"Square Enix,KOEI TECMO GAMES CO., LTD.",2017.0,59.99,1
Orbcreation,2017.0,39.99,1
ShaunTWilliams,2017.0,19.99,1
Phobetor,2017.0,19.99,1
Holospark,2017.0,14.99,1
Jajaben Games,2017.0,11.99,1
League of Geeks,2017.0,9.99,1
Encircle Games,2017.0,12.99,1
Giant Sparrow,2017.0,4.99,1
OneManTeam,2017.0,4.99,1
Elmwood Game Studios,2017.0,0.99,1
"XINESS Co,. Ltd.",2017.0,4.99,1
Circus Atos,2017.0,4.99,1
WRGenesis,2017.0,2.99,1
Super God,2017.0,5.99,1
Sergio &amp; Simon,2017.0,19.99,1
Mango Protocol,2017.0,11.99,1
Ejoy Games,2017.0,9.99,1
Tarsier Studios,2017.0,19.99,1
Tarsier Studios,2017.0,4.99,1
Ebullience Games,2017.0,0.0,1
Arcanity Inc,2017.0,14.99,1
onebraverobot,2017.0,5.99,1
"LunarCore Games,Challudym",2017.0,3.99,1
Quiet River,2017.0,0.0,1
Peak Angle Team,2017.0,0.0,1
Blue Tea Games,2017.0,9.99,1
"Benedict Fritz,Greg Wohlwend,Joel Corelitz,David Laskey,Jenna Blazevich",2017.0,14.99,1
Alexey Glinskiy,2017.0,0.99,1
"pheenix93,KtSmag",2017.0,1.99,1
HeR Interactive,2000.0,9.99,1
DIGITAL MISTAKE,2017.0,0.99,1
Triple Rush Games,2017.0,1.99,1
woolfie_games,2017.0,1.99,1
game 'o clock studios,2017.0,3.99,1
Digital Fusion Inc.,2000.0,2.99,1
Digital Fusion Inc.,2003.0,1.99,1
FeelThere,2017.0,9.99,1
FeelThere,2017.0,9.99,1
FeelThere,2017.0,9.99,1
FeelThere,2017.0,9.99,1
FeelThere,2017.0,9.99,1
Sliverbroom Studios,2017.0,9.99,1
Playtinum,2017.0,6.99,1
Not Magic,2017.0,0.0,1
Milestone S.r.l.,2017.0,0.0,1
FunnerFlight,2017.0,17.99,1
Just Trains,2017.0,19.99,1
Dovetail Games,2017.0,19.99,1
Just Flight,2017.0,16.99,1
Carenado,2017.0,19.99,1
Grey Wolf Entertainment,2017.0,29.99,1
Chris Bell - Creative Design Studios,2017.0,18.99,1
Rawkins Games,2017.0,2.99,1
Screen 7,2017.0,1.99,1
Stardock Entertainment,2017.0,19.99,1
Matrix Trains,2017.0,4.99,1
"UniqueGames,Greencode",2017.0,19.99,1
Matrix Trains,2017.0,4.99,1
Rain Games,2017.0,19.99,1
Choice of Games,2017.0,4.99,1
"Umberto Parisi (rmonic79),Amedeo Vasaturo (meovas)",2017.0,12.99,1
Graham Dodge,2017.0,3.99,1
Paleno Games,2017.0,0.99,1
Feline Fuelled Games,2017.0,16.99,1
Feline Fuelled Games,2017.0,0.0,1
Feline Fuelled Games,2017.0,3.99,1
Marshlight Software,2017.0,6.99,1
Giants Software,2017.0,14.99,1
"Arc System Works,TOYBOX Inc.",2017.0,39.99,1
Thomas ZIGHEM,2017.0,19.99,1
Well Bred Rhino,2017.0,9.99,1
Hexdraw,2017.0,19.99,1
Silent Legends,2017.0,0.0,1
OperaHouse Corporation,2017.0,29.99,1
Ch.ZBK,2017.0,1.99,1
Hexdraw,2017.0,19.99,1
N94Games,2017.0,4.99,1
The Ninth Art,2017.0,9.99,1
Ametist studio,2017.0,10.99,1
Brightrock Games,2017.0,2.99,1
Warped Tales,2017.0,0.99,1
Smokebox,2017.0,24.99,1
Raptisoft,2017.0,4.99,1
Motion Twin,2017.0,16.99,1
Laura Shigihara,2017.0,9.99,1
Laura Shigihara,2017.0,9.99,1
Deep Shadows Games,2017.0,9.99,1
Rebellion,2017.0,0.99,1
Rebellion,2017.0,0.99,1
Rebellion,2017.0,0.99,1
Rebellion,2017.0,0.99,1
Rebellion,2017.0,0.99,1
Rebellion,2017.0,0.99,1
Rebellion,2017.0,0.99,1
"YarGri,EHTechnology",2017.0,0.99,1
Laush Dmitriy Sergeevich,2017.0,1.99,1
FIVE-BN GAMES,2017.0,0.0,1
Protection Games,2017.0,9.99,1
Castle,2017.0,5.99,1
KoheiGallery,2017.0,2.99,1
Chris Bell - Creative Design Studios,2017.0,18.99,1
SCS Software,2017.0,4.99,1
Kilted Camel,2017.0,9.99,1
Pill Bug Interactive,2017.0,6.99,1
Dedication Labs,2017.0,9.99,1
SF team,2017.0,19.99,1
SF team,2017.0,4.99,1
ArteG,2017.0,0.99,1
Just Flight,2017.0,16.99,1
RAZBAM Sims,2017.0,59.99,1
Sacada,2017.0,4.99,1
Mariusz Gibas,2017.0,0.99,1
Eipix Entertainment,2017.0,9.99,1
3Dflow SRL,2016.0,149.99,1
"Gungrounds,Mad Head Games",2017.0,5.99,1
xrrawva,2017.0,0.99,1
Logan McClure,2017.0,4.99,1
Shephf Games,2017.0,4.99,1
Pixel Night,2017.0,0.0,1
Pixel Night,2017.0,19.99,1
Corbie Games,2017.0,24.99,1
Antab Studio,2017.0,11.99,1
Sameer Hirezi,2017.0,7.99,1
Restful Panic ltd,2017.0,5.99,1
Viacheslav Bushuev,2017.0,8.99,1
Neojac Entertainment inc.,2017.0,19.99,1
CM Softworks Inc.,2017.0,2.99,1
上海班图网络科技有限公司,2017.0,0.0,1
Milestone S.r.l.,2017.0,0.0,1
Rice Cooker Republic,2017.0,17.99,1
Paradox Interactive,2017.0,3.99,1
WarfareSims,2017.0,19.99,1
Borealys Games,2017.0,19.99,1
Borealys Games,2017.0,9.99,1
Mirum Studio,2017.0,4.99,1
Klei Entertainment,2017.0,24.99,1
Keen Games,2017.0,19.99,1
Keen Games,2017.0,2.99,1
Keen Games,2017.0,2.99,1
Keen Games,2017.0,2.99,1
Mohawk Games,2017.0,14.99,1
AMPLITUDE Studios,2017.0,39.99,1
VaragtP,2017.0,1.99,1
"postpunkpl,atabiszewski",2017.0,2.99,1
Devdan Games,2017.0,3.99,1
LEVER Software,2017.0,3.99,1
SadFish,2017.0,0.99,1
BKOM Studios,2017.0,5.99,1
Apapappa Games,2017.0,7.99,1
"Delusion Arts Entertainment, LLC",2017.0,9.99,1
Magnolia Art,2017.0,0.99,1
D'Avekki Studios Ltd,2017.0,8.99,1
"Right Nice Games,Grip Digital",2017.0,14.99,1
"Lewis Bergin,GorePixelGames",2017.0,4.99,1
NukGames,2017.0,0.99,1
NukGames,2017.0,0.99,1
MadGearGames,2017.0,9.99,1
MadGearGames,2017.0,4.99,1
Special Bit,2017.0,6.99,1
Voided Pixels,2017.0,4.99,1
AlternativaPlatform,2017.0,24.99,1
AlternativaPlatform,2017.0,5.99,1
AlternativaPlatform,2017.0,12.99,1
ERS G Studios,2017.0,9.99,1
Ticklersoft,2017.0,1.99,1
Cult Software,2017.0,4.99,1
Virtavia,2017.0,12.99,1
Wilco,2017.0,29.99,1
Virtavia,2017.0,16.99,1
10tons Ltd,2017.0,9.99,1
brutalsoft,2017.0,4.99,1
Creative Bytes Studios,2017.0,19.99,1
Kaia Studios,2017.0,14.99,1
Juggernaut Games,2017.0,19.99,1
Nadeo,2017.0,19.99,1
Little Green Men Games,2017.0,34.99,1
Infinity Ward,2017.0,3.99,1
Little Green Men Games,2017.0,6.99,1
stillalive studios,2017.0,4.99,1
Makivision Games,2017.0,6.99,1
Pearl Abyss,2017.0,9.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.0,1
Pearl Abyss,2016.0,20.0,1
Pearl Abyss,2016.0,40.0,1
Taba Games,2017.0,9.99,1
"Bitten Toast Games Inc.,Guilherme Cunha,Thiago Adamo,Daniel Snd",2017.0,2.99,1
Walter Machado,2017.0,0.99,1
Nanoleptic Games,2017.0,12.99,1
Matthew Brown,2017.0,2.99,1
Bluehole Ginno Games,2017.0,99.99,1
"Krzysztof Łoza,Marcin Brzozowski",2017.0,2.99,1
REX PEX GAMES,2017.0,0.99,1
Milkstone Studios,2017.0,1.99,1
Eipix Entertainment,2017.0,9.99,1
Sacada,2017.0,7.99,1
Re:Lab,2017.0,1.99,1
Aleksandr Golovkin,2017.0,4.99,1
DynF/X Digital,2017.0,5.99,1
Interplay Entertainment Corp.,1990.0,9.99,1
Zenimax Online Studios,2017.0,39.99,1
LR Studio,2017.0,0.0,1
Vulture Strike,2017.0,8.99,1
Three Fields Entertainment,2017.0,14.99,1
crowgames UG (haftungsbeschränkt),2017.0,7.99,1
Milestone S.r.l.,2017.0,49.99,1
Berzerk Studio,2017.0,0.0,1
Under The Bridge,2017.0,9.99,1
Binary Soul,2017.0,9.99,1
Digital Continue,2017.0,14.99,1
Digital Continue,2017.0,4.99,1
"Antimatter Games,Tripwire Interactive",2017.0,24.99,1
"Antimatter Games,Tripwire Interactive",2017.0,5.0,1
Stegalosaurus Game Development,2017.0,10.99,1
Daedalic Studio West,2017.0,39.99,1
Studio HK,2017.0,9.99,1
Jacob Mann,2017.0,29.99,1
N3V Games,2017.0,5.99,1
R8 Games Ltd,2017.0,19.99,1
Rubicon Development,2017.0,4.99,1
Beldarak Games,2017.0,8.99,1
Bono Games,2017.0,0.0,1
Oriplay,2017.0,1.99,1
Jonathan Tindell,2018.0,4.99,1
Crenetic GmbH Studios,2017.0,14.99,1
PolyDigital,2017.0,1.99,1
BANDAI NAMCO Studios Inc.,2017.0,49.99,1
BANDAI NAMCO Studios Inc.,2017.0,24.99,1
Sacada,2017.0,1.99,1
DarkSun Studio,2017.0,7.99,1
Boomzap Entertainment,2017.0,9.99,1
Luotsi Entertainment,2017.0,12.99,1
ERS G Studios,2017.0,9.99,1
Pilgrim Adventures,2017.0,3.99,1
"KADOKAWA,Yoji Ojima",2017.0,9.99,1
KADOKAWA,2017.0,9.99,1
"Infogrames,Spiral House,THQ Nordic",1999.0,5.99,1
Nival,2017.0,19.99,1
rokaplay,2017.0,6.99,1
Tibith,2017.0,2.99,1
Unruly Attractions,2017.0,8.99,1
Greyman Studios,2017.0,5.99,1
Blue  Blaze Gaming,2017.0,9.99,1
Xatrix Entertainment,1997.0,9.99,1
Fermenter Games,2017.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.99,1
Team D-13,2017.0,7.99,1
Acuze Interactives,2017.0,1.99,1
Arc System Works,2017.0,9.99,1
XLGAMES,2017.0,19.99,1
Black Sheep Games,2017.0,1.99,1
Gamious,2017.0,4.99,1
"Yustas Game Studio,Alawar Entertainment",2017.0,4.99,1
"Yustas Game Studio,Alawar Entertainment",2017.0,4.99,1
"Yustas Game Studio,Alawar Entertainment",2017.0,4.99,1
virtualRailroads,2017.0,19.99,1
Elephant Games,2017.0,9.99,1
Nicolas Bernard,2017.0,2.99,1
Skyhook Games,2017.0,4.99,1
Vyacheslav Shilikhin,2017.0,2.99,1
Tale Studios,2017.0,9.99,1
World-Loom,2017.0,9.99,1
RSK Entertainment,2017.0,9.99,1
Sillysoft Games,2017.0,9.99,1
Web Interactive Solutions,2017.0,14.99,1
"Green Willow Games, LLC",2017.0,6.99,1
Tom Heek,2017.0,4.99,1
VIS-Games,2017.0,11.99,1
sleepy macaw,2017.0,2.99,1
HexWar Games,2017.0,9.99,1
Jamit Games,2017.0,9.99,1
O.T.K Games,2017.0,3.99,1
DL Softworks,2017.0,9.99,1
WolfCoder Workshop,2017.0,14.99,1
"Tlön Studios,Ilex Games",2017.0,3.99,1
Träumendes Mädchen,2017.0,0.0,1
Try This At Home,2017.0,1.99,1
Elephant Games,2017.0,9.99,1
3Division,2016.0,16.99,1
Ronimo Games,2017.0,5.99,1
"Lazer Guss Studio,Nova Dimension",2017.0,7.99,1
DeathMofuMofu,2017.0,10.99,1
Nucleax,2017.0,4.99,1
Team B.R.O.S.,2017.0,0.0,1
KOGADO STUDIO,2017.0,39.99,1
Razbury Games,2017.0,9.99,1
Milestone S.r.l.,2017.0,49.99,1
Mihai Morosanu,2017.0,0.99,1
Irisloft,2017.0,3.99,1
Every Single Soldier,2017.0,9.99,1
Archon Interactive,2017.0,7.99,1
Sergiu Bucur,2017.0,9.99,1
Sergiu Bucur,2017.0,2.99,1
"SNK CORPORATION,Abstraction Games",2017.0,59.99,1
Digital Train Model,2017.0,19.99,1
Cyanide Studio,2017.0,29.99,1
"SNK CORPORATION,Abstraction Games",2017.0,19.99,1
Rain Games,2017.0,1.99,1
Digital Train Model,2017.0,4.99,1
Virtavia,2017.0,15.99,1
Treyarch,2017.0,29.99,1
LongArm Interactive,2017.0,0.99,1
Polygon Art,2017.0,1.99,1
CivilSavages,2017.0,6.99,1
Foolish Mortals Games,2017.0,6.99,1
Lightray Games,2016.0,2.99,1
Vadjra,2017.0,9.99,1
"Obsidian Entertainment, Inc.",2017.0,4.99,1
"Parsec Productions, LLC",2016.0,3.99,1
"Digital Cookie Co., Ltd.",2017.0,4.99,1
"Digital Cookie Co., Ltd.",2017.0,4.99,1
"Cosmo Machia,Alfa System",2017.0,4.99,1
"Cosmo Machia,Alfa System",2017.0,11.99,1
Candycane Games,2016.0,0.0,1
Orbx,2017.0,34.99,1
Robert Alvarez,2017.0,1.99,1
Orbx,2017.0,24.99,1
Anti-Ded GameDev,2017.0,1.99,1
Screwfly Studios,2017.0,6.99,1
"Larry Martin,Phillip Brossia",2017.0,2.99,1
Zen Relay Games,2017.0,9.99,1
Brandon Dominguez,2017.0,7.99,1
Primary cells studio,2017.0,4.99,1
Stegalosaurus Game Development,2017.0,2.99,1
"Richard Nunes,Nielsen Flightsim Scenery",2017.0,19.99,1
Luo Zhi En,2017.0,0.99,1
Stegalosaurus Game Development,2017.0,2.99,1
Playtinum,2017.0,6.99,1
Red Hook Studios,2017.0,9.99,1
Dragons Eye Studio,2011.0,5.99,1
Urchin Games,2017.0,9.99,1
DL Softworks,2017.0,7.99,1
MysteryTag,2017.0,6.99,1
Necrophone Games,2017.0,2.99,1
Nexon,2017.0,19.99,1
Nexon,2017.0,39.99,1
Nexon,2017.0,24.99,1
Nexon,2017.0,17.99,1
Gal Hajaj,2017.0,4.99,1
Dio Alias Games,2017.0,1.99,1
Spiderwork Games,2017.0,11.99,1
Housemarque,2017.0,19.99,1
Trendy Entertainment,2017.0,0.0,1
Trendy Entertainment,2017.0,24.99,1
Trendy Entertainment,2017.0,49.99,1
Trendy Entertainment,2017.0,99.99,1
Dragom,2017.0,0.0,1
The Farm 51,2017.0,29.99,1
"onomatope*,MiKandi Japan",2017.0,39.99,1
RadiationBurn,2017.0,5.99,1
The Farm 51,2017.0,9.99,1
Pony,2017.0,0.99,1
Mark Hagan,2017.0,1.99,1
Lunacy Interactive,2017.0,0.99,1
"KADOKAWA,Yoji Ojima",2017.0,9.99,1
"KADOKAWA,Yoji Ojima",2017.0,14.99,1
"KADOKAWA,Yoji Ojima,Murray Atkinson",2017.0,24.99,1
KADOKAWA,2017.0,14.99,1
"KADOKAWA,Yoji Ojima,Murray Atkinson",2017.0,24.99,1
"KADOKAWA,Murray Atkinson",2017.0,24.99,1
"KADOKAWA,Murray Atkinson",2017.0,24.99,1
"KADOKAWA,Yoji Ojima,Sherman3D",2017.0,8.99,1
"KADOKAWA,Yoji Ojima",2017.0,9.99,1
Bittersweet Entertainment,2017.0,14.99,1
"KADOKAWA,Yoji Ojima,Sherman 3D",2017.0,9.99,1
Bittersweet Entertainment,2017.0,34.99,1
Bittersweet Entertainment,2017.0,34.99,1
Team Neetbytes,2017.0,6.99,1
Bittersweet Entertainment,2017.0,14.99,1
KWL Productions,2017.0,4.99,1
Klassen Games,2017.0,3.99,1
Strategiae,2017.0,4.99,1
"themorfeus,Junkhive",2017.0,1.99,1
Dreamcraft Entertainment,2017.0,2.99,1
Alexander Spillman,2017.0,4.99,1
MissingNo Studio,2017.0,9.99,1
Black Smerch,2017.0,5.99,1
KoheiGallery,2017.0,1.99,1
Camex Games,2017.0,0.0,1
Digital Cybercherries,2017.0,14.99,1
"Player Of Music Technology Co.,Ltd",2017.0,4.99,1
N3V Games,2017.0,19.99,1
N3V Games,2017.0,19.99,1
N3V Games,2017.0,19.99,1
N3V Games,2017.0,19.99,1
N3V Games,2017.0,19.99,1
N3V Games,2017.0,19.99,1
N3V Games,2017.0,19.99,1
GameHouse,2017.0,12.99,1
Time Robbers,2017.0,4.99,1
Furiously Inactive Games,2017.0,13.99,1
weltenbauer. Software Entwicklung GmbH,2017.0,3.99,1
Haunted Bees Productions,2016.0,6.99,1
PeDePe GbR,2017.0,29.99,1
Bitporters LTD.,2017.0,3.99,1
Xitilon,2017.0,3.99,1
"Xitilon,Esdeer",2017.0,3.33,1
Edo Create,2017.0,0.0,1
Choice of Games,2017.0,4.99,1
Cateia Games,2017.0,12.99,1
Unikgame,2017.0,3.99,1
Aleksandar Dakic,2017.0,2.99,1
Light Road Games,2017.0,2.99,1
Tobop Productions,2017.0,1.99,1
Notus Games Ltd,2017.0,4.99,1
Emerald Interactive Games,2016.0,1.99,1
"CFK Co., Ltd.",2017.0,19.99,1
"QLOC,DIMPS",2017.0,7.99,1
Temple Gates Games,2017.0,6.99,1
HB Studios,2017.0,39.99,1
HB Studios,2017.0,4.99,1
HB Studios,2017.0,4.99,1
tom_jackson,2017.0,0.99,1
CJH Labs,2017.0,9.99,1
Robot Circus,2017.0,14.99,1
Huw Millward,2017.0,4.99,1
Digital Fusion Inc.,2007.0,2.99,1
James Petty,2017.0,1.99,1
Flying Kiwi,2017.0,2.99,1
Halycon Media,2017.0,12.99,1
Milestone S.r.l.,2017.0,4.99,1
CraftsmanGames,2017.0,8.99,1
Codemasters,2017.0,29.99,1
Alysson Moraes,2017.0,0.99,1
Zero Sum Games,2017.0,29.99,1
zachs123456,2017.0,0.99,1
Big Ant Studios,2017.0,49.99,1
Blender Games,2017.0,0.99,1
INDIE PLAY,2017.0,0.99,1
TeamAthopiu,2017.0,1.99,1
TeamAthopiu,2017.0,1.99,1
TeamAthopiu,2017.0,1.99,1
N3V Games,2017.0,17.99,1
Contec Games,2017.0,9.99,1
VooFoo Studios,2017.0,1.99,1
BRAINEART,2017.0,5.99,1
Funcom,2017.0,0.0,1
rokaplay,2017.0,6.99,1
rokaplay,2017.0,6.99,1
Evil Tortilla Games,2017.0,4.99,1
"MWC,David J. Franco",2017.0,0.0,1
N3V Games,2017.0,14.99,1
Curious Dimensions Ltd,2017.0,4.99,1
Omar Masroor,2017.0,24.99,1
MAGES. Inc.,2017.0,4.99,1
Influx Interactive,2017.0,3.99,1
Proximity Games,2017.0,0.99,1
"MWC,David J. Franco",2017.0,9.99,1
forever8pus,2017.0,8.99,1
fase3,2017.0,2.99,1
"Arttu Tuovinen,Alan Bourhis,Michael Callaghan",2017.0,0.0,1
Pedro Castro Menezes,2017.0,2.99,1
Vashta Entertainment,2017.0,0.0,1
Monstrum,2017.0,14.99,1
Intertum,2017.0,2.99,1
Hex Entertainment,2017.0,14.99,1
chaosikaros,2017.0,9.99,1
Renaissance Game Studio,2017.0,0.99,1
Budgie Games,2017.0,6.99,1
RobotKSR,2017.0,5.99,1
High Iron Simulations,2017.0,9.99,1
Wraith Studio,2017.0,5.99,1
megaeggz,2016.0,2.99,1
studio wasp,2017.0,1.99,1
Egonaut Games,2017.0,9.99,1
Corpix Games,2017.0,4.99,1
DL Softworks,2017.0,11.99,1
Lucascubestudios,2017.0,14.99,1
SlyGames,2017.0,0.99,1
Starlight Studios,2017.0,12.99,1
"onomatope*,MiKandi Japan",2017.0,15.99,1
Theodor Niklas,2017.0,4.99,1
Trident Game Studio,2017.0,0.99,1
"oblomysh,EHTechnology",2017.0,0.99,1
"oblomysh,EHTechnology",2017.0,0.99,1
Bogdan,2017.0,0.99,1
"XINESS Co., ltd.",2017.0,9.99,1
Andy Jurko,2016.0,9.99,1
DL Softworks,2017.0,6.99,1
"Tero Lunkka,Mikko Seppälä",2017.0,0.99,1
Ventura Science,2017.0,1.99,1
Evradan,2017.0,1.99,1
Cogent Education,2017.0,2.99,1
Sacada,2017.0,7.99,1
Fürst,2017.0,0.99,1
Greg Sergeant,2017.0,4.99,1
James Roll,2017.0,0.99,1
Fastermind Games,2017.0,5.99,1
DONTNOD ELEVEN,2017.0,0.0,1
Eipix Entertainment,2017.0,9.99,1
Subvert Games,2017.0,0.0,1
"Green Willow Games, LLC",2017.0,1.99,1
Tim Conkling,2017.0,14.99,1
Tim Conkling,2017.0,2.99,1
Super Strong Games,2017.0,9.99,1
morojenoe's empire,2017.0,1.99,1
DRUNKEN APES,2017.0,2.99,1
Veibyn,2015.0,4.99,1
Bikkuri Software,2017.0,9.99,1
Luxorix Games,2017.0,0.99,1
Dragon Foundry,2017.0,0.0,1
Bionic Pony,2017.0,9.99,1
Lizardcube,2017.0,4.99,1
mangamengine,2017.0,1.99,1
40Ggames,2017.0,3.99,1
SAT-BOX,2017.0,4.99,1
PlayColorfulGames,2017.0,1.99,1
Thick &amp; Thin,2017.0,0.99,1
"Tozai Games, Inc.,O-TWO inc.",2017.0,19.99,1
G. Malta,2017.0,1.99,1
Overgroup,2017.0,0.0,1
Notus Games Ltd,2017.0,4.99,1
Aerosoft GmbH,2017.0,19.99,1
Digital Train Model,2017.0,19.99,1
Blender Games,2017.0,0.99,1
Imperia Online LTD,2017.0,0.0,1
Quiet River,2017.0,0.99,1
Mi'pu'mi Games GmbH,2017.0,3.99,1
Manic Mind Game Lab,2017.0,0.99,1
开水工作室,2017.0,9.99,1
Kenny Sun,2017.0,4.99,1
Gamechuck,2017.0,1.99,1
Disruptor Beam Inc.,2017.0,9.99,1
StarSystemStudios™,2017.0,1.99,1
Michael Howard,2017.0,10.99,1
Kiddy,2017.0,4.99,1
Disruptor Beam Inc.,2017.0,39.99,1
Portponky,2017.0,0.99,1
Crankage Games,2017.0,4.99,1
"Soap Interactive, Lion Game Lion",2017.0,1.99,1
LAN - GAMES EOOD,2017.0,4.99,1
Oddly Shaped Pixels,2017.0,9.99,1
Ascanio Entertainment,2017.0,9.99,1
いくちおすてご,2017.0,4.99,1
Shenandoah Studio,2017.0,9.99,1
Friendly Cactus,2017.0,12.99,1
Fabio Ferrara,2017.0,4.99,1
"Eugene Radaev,Egor Magurin",2017.0,1.99,1
RSK Entertainment,2017.0,5.99,1
Game-Labs,2017.0,29.99,1
iFun4All S.A.,2017.0,14.99,1
Battle Blockyverse Studios,2017.0,9.99,1
"Nikita ""Ghost_RUS""",2017.0,2.99,1
PilotLumpa Gaming,2017.0,2.99,1
Creability,2017.0,0.0,1
Kev Jackson,2017.0,4.99,1
Stolen Couch Games,2017.0,4.99,1
EntwicklerX,2017.0,1.99,1
Notus Games Ltd,2017.0,4.99,1
Chao's Playmate,2017.0,1.99,1
TSL,2017.0,7.99,1
Cubamano,2017.0,0.99,1
71Games,2017.0,3.99,1
Ripknot Systems,2017.0,1.99,1
Deceptive Games Ltd.,2017.0,2.99,1
CodeManu,2017.0,6.99,1
ZuoBuLaiGame,2017.0,1.99,1
BetsonGames,2017.0,3.99,1
